slovo,poradi
bysme,113
utratí,988
vsadili,704
nanejvýš,989
fajn,990
poněkud,991
hojná,992
omylem,993
druhém,481
dobou,456
zkoušet,994
náramně,995
můžem,215
viděli,592
školním,996
vyhlásili,880
rozdávat,997
přelom,146
obzvláště,998
dokončený,433
jediní,999
zpožděním,1000
mladí,1001
obdobná,1002
dokončí,527
předpokládali,257
skončil,730
dostal,655
dobře,965
prioritně,1003
ten,198
nechala,1004
mrazy,1005
frčí,1006
zaznamenal,375
oznámily,615
zkusit,927
lidé,1007
devátá,636
podobným,909
připadalo,412
tomuhle,311
jsou,113
méně,547
obohatí,1008
neměl,244
představovat,1009
naplánována,500
šťastně,1010
počin,1011
nenapadlo,435
středy,1012
těšte,232
horkém,1013
proběhlo,505
pomýšlet,1014
diváci,1015
zavedlo,1016
plánovány,461
masivně,1017
připravená,1018
chviličku,1019
připravovala,494
kterému,450
největším,1020
nečekali,239
příznivě,1021
zimním,1022
večerech,533
uspořádat,637
několikátý,1023
zásadnější,1024
závěr,1025
neměly,244
polovinu,265
vedru,980
radostně,1026
vyjímečně,1027
nikde,1028
čtvrtém,411
přivítali,790
zkusili,927
odhaduje,1029
manželem,1030
osmdesáti,914
ohlásili,645
dnešku,746
nejvýš,1031
přeje,407
nákupech,1032
obecně,1033
reálu,1034
nečeká,239
mně,206
vedra,980
přispělo,657
pochlubil,403
přiznávám,1035
pořadatelů,325
vyloženě,1036
lákalo,492
můžete,215
skončily,730
víkendech,53
nemělo,244
minulé,28
nastal,1037
mnohá,361
zahájen,722
eviduje,896
teï,1038
dvanácti,780
místech,1039
návštěvnost,1040
zaregistrovala,1041
některá,296
chystané,762
roků,47
odtamtud,1042
vypsána,1043
potěší,638
samotní,956
silnicích,1044
pořádaly,333
desáté,543
veřejně,1045
nemohli,215
dvouleté,686
sedmdesátých,1046
rázem,1047
náležitě,1048
třináctý,1049
nynějška,1050
finále,1051
stěhovat,1052
netušila,596
vyhrály,1053
zahraje,1054
nasbírali,1055
nevyhrála,1053
záměrně,1056
nemohly,215
některé,296
nepovede,1057
přesně,498
připomene,829
zesnulý,1058
kraji,1059
důstojně,1060
nějž,496
vypadá,544
proběhla,505
překvapení,777
nezklamal,1061
nominovaný,1062
úspěšným,510
představovala,1009
stovku,834
nejhůře,1063
končí,552
chvílemi,299
parádně,1064
pořídit,728
projednávat,1065
trvat,1066
nevadí,1067
blížící,807
rozjela,1068
oproti,1069
dorazila,424
nemine,1070
počítal,268
ohlásil,645
zažily,563
nezapomněli,1071
zaznamenalo,375
nepodaří,440
mocně,1072
jedenácté,569
říkám,1073
otevřeme,1074
vyhrála,1053
